nickName,movieId,rating,timestamp,review
다크베이더,144599,8,1657910940.0,먼 미래에도 보험사기는 지금처럼 똑같구먼...ㅋㅋㅋ
기억의그늘,136572,6,1613129940.0,별로
나는 단호하게 반대한다,27618,10,1699628700.0,"고속비행시 형체가 변하는 가변형 무인우주선, 멋진 발상에 뛰어난 그래픽"
눈이부시게 그리움,61482,10,1648475820.0,수작입니다.   활!   이렇게  매료될줄이야  역시 류승룡 . 박해일
cosmos,63911,9,1327138980.0,"보는내내 가슴 따뜻하고 평화롭고 미소짓게 만들어준영화 
평화로움, 따뜻함, 기분좋음, 상처, 갈등, 사랑,   이영화 너무 좋잖아 스담스담
예전영화와 비교하자면 흐르는 강물처럼, 아웃오브 아프리카, 굿윌헌팅,,같은 분위기라고할까
헐리웃영화예찬론자는 아니지만 헐리웃영화만이 만들수있는? 영화??"
꽉이,114335,9,1694586480.0,"어린시절 바비인형 가지고 놀던 추억이 새록새록~
음악과 노래도 좋고 상상속의 세상이 영화로 만들어져서 재미있게 관람했습니다.
현실과 바비세상의 경계, 마침내 자신의 성취를 위해 나아가는 바비의 변화를 볼 수 있습니다."
기억의그늘,128018,5,1612786980.0,전부 알바들인듯...쩝
다크베이더,130200,1,1657741200.0,배우들 연기생명을 끊어버린 영화...
나는 단호하게 반대한다,64326,8,1699628700.0,이 영화는 사회에 진출하기 전인 십대들의 필수 감상 영화로 지정하면 좋겠다. 사채에 대한 경각심 고취를 위한 교육용 영화로 효과 만점이다.
눈이부시게 그리움,3789,10,1645102080.0,20년전 영화인데  탄탄한  스토리와 스피디한  액션.  긴장감  .  역시  첩보 영화 답네요
cosmos,1894,10,1324810860.0,"벌써 20년전영화가된네 오늘 ebs에서 상영해서 봤는데 다시봐도 참 재밌네요
톰과 니콜 결혼하기 전인듯.. 둘이 서로 좋아하면서 표현못하고 질투하고 티격태격하는장면이랑 마지막에 너없으면 땅있어도 의미가 없다고한 대사까지 1800년대말 격동의 미국에서 피어나는 두 남녀의 순수한사랑이 너무 아름답네요ㅋㅋ"
다크베이더,125382,1,1657689840.0,"맨날 남의 나라 침략하던 영국이 
정의로운척 하는거에 밥맛…ㅋㅋㅋ"
기억의그늘,111670,7,1612359540.0,성무형...그리워효 ㅠㅠ
꽉이,173130,1,1693986120.0,시간이 아깝다.
나는 단호하게 반대한다,48057,10,1698976260.0,박보영의 귀여우면서도 당찬 명연기가 일품이다.
눈이부시게 그리움,130428,10,1643802000.0,"라미란 , 나문희   너무  좋아요  . 웃기네요"
cosmos,41442,8,1313861640.0,"손에 꼽을 만큼 잘만든 재밌는 영화네요
단점을 찾자면 결말이 뭔가 허전하네요 전형적이기도하고..
이야기가 약간 끈기는 느낌도 좀 있었고요"
꽉이,117920,9,1693950720.0,트라우마를 끝내 회복하지는 못했지만 현명하게 공생하게 되어서 희망을 보았습니다.
다크베이더,139235,1,1657167480.0,"스티븐 스필버그도 이제 맛이 갔네...
1984년도면 통했을지 모르지만 지금은 2022년인데....
이런 시나리오로 영화를 만들다니...
손바닥만 들면 공룡이 다 멈추냐?ㅋㅋㅋ
1편 주역들 하는 일 없이 얼굴마담만 시켜놓고 한심하다..."
기억의그늘,85649,8,1612343460.0,하.....
나는 단호하게 반대한다,125080,10,1698975480.0,"악당에게 공감하게 되다니… 후반부에 진짜 악당이 되어갈 땐 응원하게 되고, 사람 죽이고 춤 출 땐, 흥겹기까지 했다. 이래서 미국에서 논란이 되었던 것인가? 아무튼 보는이로 하여금 동화도리 수 밖에 없게 하다니, 연기와 연출의 힘이 대단하다."
눈이부시게 그리움,3717,7,1643699400.0,"남자주인공의  연기가  임팩트가 약하다. 
여자 TX 의  연기와 능력 , 공포심을 주는것은  그나마  무난했지만,  
남 . 여 주인공은  미스 캐스팅이 아니였나 싶다 . 
연기도  어설프기도 하고, 터미네이터 시리즈와는 맞지 않는 캐릭터인거 같다."
cosmos,55937,7,1313253600.0,"아주 특별하진않아요 근데 보면서 후회는 안되더군요 고수가 이번에 꽤 괜찮았구요. 지금까지 수많은 전쟁영화가 나왔으니까 이제 특별한 내용을 만들기 힘들겠지만, 전쟁영화의 재밌고 감동적인 부분만 잘 구성해서 넣었고, 거기에 새로운, 우리나라현실에 맞는 감동적인 내용들 몇가지가 더 추가된 영화라고 할수있어요"
다크베이더,10962,10,1657124460.0,"리틀리스콧은 이 작품 하나로 이야기가 무궁무진하게 펼쳐질 수 있는 블레이드 러너 세계관을 만들었다.
인조인간들의 관점에서 인간에 대항하여 쿠테타를 일으키는 주제로 속편이 만들어져도 괜찮을텐데..."
기억의그늘,60283,9,1612178100.0,너무 슬프다...미치게 ㅠㅠ
꽉이,165925,2,1693891980.0,북미 박스오피스 1위? 어이가 없네.
나는 단호하게 반대한다,90699,1,1698882780.0,"이야기가 너무너무 뻔하고, 한국적 신파로 귀결."
눈이부시게 그리움,79221,10,1643283000.0,다시 봐도  첩보전을 방불케 한다 . 톰크루즈는  최고다
cosmos,53962,9,1293878520.0,이야기소재의 진부함에도불구하고 한국액션영화중 최고 / 소미:거지라고 놀리는 뚱땡이새끼보다 아저씨가 더나빠요 그래도 안미워요 아저씨까지 미워하면 내가좋아하는사람 한개도없어 그생각하면 여기가 막아파요ㅠ
기억의그늘,127138,1,1612166160.0,18
다크베이더,122749,10,1655391000.0,"마동석의 마지막 펀치에 차 유리창이 깨지잖아요...
그때 피떡토하면서 기절하는 강해상의 망가진 얼굴을 정면에서 클로즈 업해서 보여줬으면 
더욱 엔딩이 느낌있었을거 같은데...고점이 딱 하나 아쉽네요...
그나저나 갈수록 마동석은 원펀맨 느낌으로 가네...ㅋㅋㅋ
왠지 범인이 불쌍함...ㅋㅋㅋ
처음엔 미스캐스팅 아냐?했는데...
손석구 연기력 진짜 어마 무시함 최고..."
나는 단호하게 반대한다,97788,1,1698882660.0,주인공의 약빤 연기 잘 봤습니다.
꽉이,163774,4,1693627620.0,"나 홀로 집에의 온 가족 버젼.
딱 아동용."
눈이부시게 그리움,42036,10,1643113920.0,유해진 차승원  너무 웃깁니다
기억의그늘,120749,9,1611647820.0,"개 슬프다...
개 먹먹하다...
괴롭다 ㅠㅠ"
다크베이더,111490,1,1654624200.0,"평점 10점 준 사람들...이거 보고 뭔 내용인지 이해를 했다고??ㅋㅋㅋ
이것들이 뻥치지고 있어...
헐리웃 영화가 뭔 한국 아침드라마도 아니고 철 지난 출생의 비밀이 나오냐?
레타는 왜 어이없이 일부러 사랑한다고 한마디 하고 죽냐? 
다들 지팡이 휘둘러서 뿅 연기로 한방에 빨리들 도망들 가더만....엉성해 엉성해...
작가도 각본가도 니들 다 모여서 시나리오 제대로 안쓰고 그냥 맨날 회식했지?
그나저나 저 밑에 평점 0점 준 사람 [버닝샌더스] 어떻게 한 거야?
난 영화보다 그게 더 신비하다....ㅋㅋㅋㅋ
더 중요한건 [버닝샌더스]는 모든 영화 평점을 1점 줬네...근데 이것만 0점...
정말 극악으로 재미없었나보다....
왠만한 쓰레기 영화도 모두 1점 사람이 0점을 줬을 정도면....ㅋㅋㅋ"
나는 단호하게 반대한다,55535,1,1698882660.0,"우울한 백수 아빠의 이야기를 하고 싶은건지, 범죄수사극을 하고 싶은건지. 초점이 흐리다."
눈이부시게 그리움,36601,10,1642772160.0,"처음봤을때는  너무 충격적이였다 .   색다른 장르였기 때문이다. 
 잘못 놀린 혀로  복수를 당하고 ,  복수를 하고,   절규 분노 그리고.복수. 감금 . 
특히, 유지태의  캐릭터 는   오묘하면서 , 사이코적인 말투가  더욱더  내머리속을  혼돈으로 가중시켰다. 
현실에서도  이런일들이  충분히  벌어질수   있겠다 싶었다.
말조심 하자   ."
꽉이,168260,7,1693052220.0,"잔잔한 사랑이야기.
행복을 암시하는 열린 결말이지만 중간 중간 찌질한 행동을 실수라고 치부하기는 어려울 듯."
기억의그늘,130370,8,1611574080.0,톰 행크스
다크베이더,129103,1,1653769560.0,"어떻게 2003년에 나온 언더월드보다 CG가 후질 수 있냐?
2022년에 영화 줄거리를 이따우로 만들어도 제작비를 받아 낼 수 있는 거야?
이 영화는 마블유니버스랑 아무 상관 없는 걸로
이런 대배우들 데려다가 겨우 이런 연기 시킨 감독은 
이 작품을 끝으로 영화계를 은퇴해야 맞을 듯하다."
나는 단호하게 반대한다,98332,1,1698882600.0,식상한 소재. 중년 사내의 불편한 귀여운 연기.
눈이부시게 그리움,1237,10,1641092880.0,"국민학교 2, 3 학년때 본 기억이 납니다 .  보자기로  두르고   일지매 흉내내면서  놀았던 기억이  납니다"
꽉이,4221,3,1692953220.0,So so
기억의그늘,144048,8,1611568620.0,자유와 권리는 투쟁으로 일군 값진 열매
나는 단호하게 반대한다,113277,1,1698882540.0,주인공 캐릭어 왤케 까불거려서 꼴 보기 싫으냐
다크베이더,156563,2,1653167700.0,"니콜키드먼 배역 구드룬이 바로 훈족의 황제 아틸라를 죽인 여인인데...
클레오파트라 저리가라로 대단한 여인의 이야기를 겨우 이렇게 만들다니
어설픈 베오울프는 뭐야 도데체...
바그너의 니벨룽겐의 반지에 주인공이기도 한데...
기본 지식을 알고보면 쬐금 재미있는 영화다.
이 줄거리는 훗날 세익스피어에 영향을 미쳐 햄릿이라는 작품으로 되살아 난다.
무작정 1점 주기보다는 북유럽신화와 훈족의 아틸라에 대해 공부하고 보면
이해가 빠르다...
그래서 난 2점 준다.
다만 아포칼립스처럼 현지화 해서 배우를 기용하고 북유럽 언어로 찍었으면 훨씬 느낌이 살았을 거 같다.
그나저나 제작비가 9천만불이라던데...돈을 어디에 쓴거냐?
감독이 제작비루팡일세..."
눈이부시게 그리움,122091,10,1632222000.0,김재규열사님께  경의를 표합니다 !
꽉이,108035,8,1692945240.0,"극장에서 개봉 당시 봤었는데, 다시 봐도 재미있어요."
기억의그늘,138427,4,1610352180.0,재미없다
나는 단호하게 반대한다,10035,10,1698213060.0,마지막에 성배 드는 장면 인상적이었다. (어릴 때 봤기 때문에 그 당시엔 인상적인 게 아니고 충격적이었음)
다크베이더,141644,1,1649104620.0,"거참 다 살고 가족위해 헌신한 새아빠 톰만 죽었네...
아무리 시나리오 쓸게 없다고 유투브 떠도는 음모론으로 SF대작 만들 돈을 날리냐???ㅋㅋㅋ"
눈이부시게 그리움,112938,10,1632221700.0,가택연금당한   김영삼 대통령 께서  전두환한테  외쳤던 한마디가  뇌리에 남습니다 .
꽉이,44240,8,1692940980.0,다시 봐도 잘 만든 영화.
기억의그늘,125234,6,1609659720.0,앞뒤가 안맞군 물론 완벽한 타임루프 영화를  만들긴  어렵겠지
나는 단호하게 반대한다,135891,1,1698211440.0,"평범하고 전형적인 걸그룹. 제복 같은 옷 입고, 방긋거리며 춤추고 노래하는 수준이, 20년전 소녀시대 같은 걸그룹에서 발전이 없어보인다."
다크베이더,127223,1,1646243340.0,"여주 동생문제는 익히 알겠는데 
그건 영화 재미와는 별개의 문제고
그냥 영화 자체가 재미가 없네...
모두가 발연기할때 성동일은 다르겠지 했는데...
성동일마저  안습 ㅜㅜ
광수는 이거하려고 런닝맨을 관뒀다니...ㅎㅎㅎ
왠지 허접한 대륙의 최신 SF무협 한편 보는 듯한 이느낌 누가 보상할꺼야?
외국에서 보면 기생충 만든 한국이 맞는지 놀라겠다...
이걸로 절대 해외 영화제 나가지마...ㅋㅋㅋ
제목을 잘못 지었어...원피스 입은 캐리비안의 보물섬으로 했어야지..."
꽉이,84354,9,1692775380.0,"배우들의 연기력에 압도당한 영화.
사랑하는 법을 몰랐던 사람이 복수는 왜 하는 건지...
학대 하던 대상이 단지 사라졌기 때문인지...
본인만 학대할 수 있기 때문인지..."
눈이부시게 그리움,75594,10,1631796480.0,"우리나라 국민이라면  꼭  봐야한다.  암울한  현실이지만,  정의를 외치는  목소리는  울림을  느꼈다  .  이런 영화는 도대체 왜 흥행이 안되는 이유를 모르진 않지만.  흥행하는 그날이   밝아오기를  간절히  소망한다 ."
기억의그늘,114019,7,1601025300.0,감동.
나는 단호하게 반대한다,4279,1,1697170800.0,미국을 망하게 할 뻔한 실수를 미국이 다시 해결한. 그냥 그런 영웅주의영화
다크베이더,134542,1,1643822280.0,"성룡보다 아놀드가 더 안습....ㅠㅠ
중국이 돈은 많긴 많은가보네...아놀드를 다 기용하고...
아무리 돈 벌라고 그런다지만 자신의 영화 커리어를 한꺼번에 말아 먹는 짓을 하다니...
성룡형님 뭐 캐리비안해적 비스무리하게 찍고 싶은건 알겠는데...그래도 이건 아니죠...
용형호제 폴리스스토리 영화 커리어 싹 다 말아먹고 계시잖아요..ㅠㅠ
차이니즈 헐리웃영화 합쳐서 찰리우드라고 신조어 만들어야겠다. 
아닌척 중국자본으로 러시아 감독 고용해서 미국배우 섞어놓으면 
우리가 모를까봐?
도데체 어느 시장을 노리고 만든 작품인거지?
영어 더빙에 이질감이 삼만 오천배 급상승... 
중국도 아니고 미국도 아니고 러시아도 아니고...ㅋㅋㅋ"
꽉이,93223,1,1692765000.0,어이가 없네.
눈이부시게 그리움,39299,10,1623226380.0,"군대는 리더가 중요하다.  최중위의 리더쉽이 돋보인다 .
공포스러움을   느끼게하는  갈대숲과 안개  적외선  카메라효과  스산함을 느낌"
기억의그늘,82549,8,1601009880.0,너무 슬프고 먹먹하고 아프다....ㅠㅠ
나는 단호하게 반대한다,38777,1,1697170740.0,누군가는 진실을 말해야한다.
다크베이더,155754,1,1642536540.0,투자자가 북한인 영화....
꽉이,166371,2,1692509460.0,살인을 저지르고 ending이나 걱정하는…..
눈이부시게 그리움,36635,10,1615555140.0,"분단의 아픔을  잘 그려낸  대작 !  후손들도  꼭 봐야만 하는  감동과 절규 ... 그리고.. 눈물 
17년이 지난 지금도  쓰나미같은  감동이 밀려오는  명작!     내 마음의  태극기가 휘날리고  있다"
기억의그늘,128144,7,1598878680.0,슬프네..
나는 단호하게 반대한다,135083,1,1697170260.0,"텔레비전 영화소개 프로그램에서 소개 받고 봤는데, 영화소개에서 축약해서 보여준 게 전부였다. 역시 영화소개 프로그램은 보면 안 됨."
다크베이더,137516,1,1640377500.0,"아니 어떻게 특수효과가 매트릭스1편의 1990년대보다 더 떨어지냐?
이영화의 이스터애그는 영화 초반에 네오의 게임회사 대표가 설파하는 이야기에 핵심이 있다.
워너브라더스가 원작에 참여한 사람을 배제하고 작품을 만들려한다는 이야기가
어슴프레 비슷하게 나온다.
따라서 이영화 자체가 워쇼스키 자매가 생각하는 방향이 아니라는걸 이야기하고 있다.
그렇지 않고 이렇게 얼토당토 않게 만들었다고?
딱 연상호 감독의 부산행 다음에 반도 느낌이다...
마지막 쿠키영상처럼 고양이 주인공으로
매트릭스 만드는 거 진짜 하지마라 부탁이다...
시간이 많이 지나 예전 영화를 안본사람이 보면 어떻게 하지?
하는 생각에 예전 장면을 자꾸 집어 넣은건지 모르겠는데...
매트릭스라면 예전 장면 안봐도 우와 할정도 만들었어야 한다."
꽉이,42020,4,1692495600.0,반전은 놀라웠으나 …
눈이부시게 그리움,1911,10,1613646960.0,1991년 대한극장에서  보고 기립박수 했던 기억이납니다
기억의그늘,105711,8,1598227200.0,슬프네...ㅠㅠ
나는 단호하게 반대한다,156439,1,1697170080.0,이해할 수 없는 병맛
다크베이더,41156,10,1640376720.0,"이 영화가 나올때만해도 정치계에 선악의 구별이 선명했다.
그러나 2021년 현재 대한민국에 그 경계가 모호해 졌다.
누가 악이고 누가 선인지 구별이 안갈정도로 정치가 더럽다."
꽉이,115191,8,1692347640.0,반전이 선과 악에 대해 생각을 하게 만드네요.
눈이부시게 그리움,55937,10,1611319620.0,태극기 휘날리며  이후  사실적인 묘사와  배우들의  현실적인 연기를  보여준  영화입니다.  이제훈 .신하균의  연기는  슬프고 감동적이였습니다.
기억의그늘,118313,5,1598176860.0,경찰은 사명감 좀 가지고 살아라
나는 단호하게 반대한다,134717,1,1697167140.0,예상보다도 더 신파가 심각하다
다크베이더,127462,10,1639328220.0,"만약 이렇게 어린 슈퍼맨이 악당이란 설정은 그자체만으로도 초 지구적 재난임에 틀림없다.
이 영화는 비긴스 느낌으로 가고 2편에서 점점 성장하는 악당 슈퍼맨의 모습을 보고 싶다.
나중에 DC의 여러 히어로들이 이 악당 슈퍼맨을 막으려고 악전고투 하는 세계관으로 확장해도 그럴싸할듯
물론 주제곡도 같은 가수가 불러줘야겠지?ㅋㅋㅋ
현재 우리 세계관 내의 슈퍼맨을 또라이가 아닌 착한 사람으로 길러준 
엄마 마사에게 지구를 대표해 감사드린다.ㅋㅋ"
꽉이,43163,3,1692335160.0,원인이 무서울 수도 있지만...시간이 지나면 언젠가 치유될 수도...
눈이부시게 그리움,121889,9,1610880300.0,제목이 야속합니다 . 이런  속이  뻥뚫리는  작품이  50만이라니 5000 만은 되야죠  .  제목도  정부의 압력이 있을듯  . 이래서 공수처가  반드시 필요합니다.
다크베이더,142856,1,1639327440.0,"애초에 남의 나라 쳐들어가서 이게 뭐하는 짓인고...
안쳐들어 갔으면 이런 꼴 안당하잖아?
상대편은 엄청 죽는데 피해자는 자기들이라는 꼴..."
기억의그늘,139786,7,1596856920.0,평점 왜케 작게주냐 너네들.
나는 단호하게 반대한다,44487,1,1695476820.0,"깜찍한 아이디어. 

하지만 멀미가 너무 심하다."
꽉이,38781,8,1692257760.0,잘 짜여진 각본과 배우들의 연기력이 좋아요.
눈이부시게 그리움,40497,10,1610764800.0,마라톤 안뛴지 오래됐네요 .감동적입니다.
다크베이더,2644,3,1636566180.0,"만약 이 시나리오로 만화로 만들었으면 대박일듯한데...
영화는 감독의 연출력이나 자본이 따라주지 않아 영 아닌것 같다.
그 옛날 이걸 돈주고 극장에서 보고 흑우되었다...ㅋㅋ
 마모루의 명성에 흠을 낸 작품...

OST는 인정 아직도 TV예능에서 긴장감 고조될때 엄청 나오니까
OST로 3점 준다."
기억의그늘,127131,2,1596845460.0,주드로형 요즘 작품 안들어오나 무슨 이런 80년대나 찍을만한 영화에...쩝
나는 단호하게 반대한다,54772,10,1693461360.0,"최민식의 연기는 늘 좋지만, 그 중에서도 최고를 보려면 이 영화와 ""범죄와의 전쟁""을 보면 될 듯."
눈이부시게 그리움,121137,10,1609937820.0,코믹스럽고  재밌습니다 .  고두심ㆍ조정석 이  출연 해서  더욱  재밌습니다
꽉이,55607,9,1692223380.0,결말은 아쉽지만 가슴 뭉클해지는 영화.
다크베이더,130886,1,1634502180.0,"사막이 배경이니까 약간 이슬람 스럽고 아니면 몽고스럽지 않을까?
막 공각기동대 섞고 블레이드러너 섞고 그러는건 아니겠지?
암튼 드니 감독은 내 취향이 아닌가봐...
전작들이 죄다 엄청 지루했거든...블레이드러너도 컨텍트도...
너~~~~~~~~~~~~~~~~~무 지루했어...
혹시 겁나 재미없는데 시간만 겁나 길고 게다가 
2부작으로 나오고 그러는건 아니겠지?"
기억의그늘,40930,7,1596679080.0,ㅎㅎ
나는 단호하게 반대한다,117910,8,1693461300.0,말로 하는 스릴러
눈이부시게 그리움,84000,10,1597412580.0,"나홍진 감독님의 디테일  다시봐도  너무 무섭긴하네요 .
 연기력도  대단하지만, 스토리도  쉽게 접할수 있는 소재는  아닌데, 배우 캐스팅부터  연기력. 촬영분위기 의 스산함을 넘어  음산한  시골 분위기   등골이 오싹합니다.   딸연기도  소름끼치도록  리얼하네요 "
꽉이,49793,9,1692169740.0,"너무나 인간적인 대통령.
유쾌하고 따뜻합니다."
다크베이더,119916,1,1634405220.0,"007 떼고 제임스본드의 테이큰이라고 제목을 지었어야 옳았다.
그냥 철지난 테이큰 리메이크...
도망간 악당두목이 왜 다시와서 007에게 화풀이하냐?
연출이 1960년대로 회귀한듯...
그 두목은 스펙터에 화난거야 아니면 영국정보부에 화난거야
왜 007에게 복수를 하냐고?
악당기지가 왜 갑자기 일본풍으로 바뀌는지 근거도 없고
도계자 하는 본드 모습에 실소를 금치 못했다.
본드에게 바이러스 심어서 가족과 못만나게 하겠다는건데...
악당두목도 참 피곤하게 산다.
악당 두목이 그 많은 재산 들여서 겨우 이런 복수 하려고 그런 조직을 운영하는데 
심지어 국제사회가 그걸 몰랐다는것도 웃기고..ㅋㅋㅋ
야 돌아가는 물류만 봐도 금방 들통나겠다..요즘같은 시대에...
본드를 죽인 감독을 같이 뭍어주고픈 영화
도요타짱웃김"
기억의그늘,131304,8,1596467460.0,하람두...
나는 단호하게 반대한다,121281,8,1693460460.0,"주인공 부부가 범죄자지만, 도저히 미워할 수가 없었다. 영화를 잘 만들어서 그런지, 연기들을 잘해서 그런지, 공감갔다. 그들이 끝내 행복해지길 바랬는데."
눈이부시게 그리움,110875,9,1579996980.0,돈은 좋다 .그러나. 욕심이 과하진말자. 
꽉이,60973,2,1692000420.0,결론이 다소..최원종이 떠오르는 영화
다크베이더,2725,10,1633255140.0,"이 영화는 지적 수준을 높여주는 영화지만 아이러니하게 이 영화를 수입하여 영화 제목을 ""죽은 시인의 사회""라는 말도 안되는 한글로 직독한 사람은 그 무식함을 평생 꼬리표처럼 달고 살아야 할듯..."
기억의그늘,142200,7,1596427260.0,평점 너무 작게 주노
나는 단호하게 반대한다,75594,1,1693460280.0,"더 큰 비밀과 더 큰 억울함이 있을 줄 알고 먹먹해질 각오하고 봤는데, 사고 수준이었넹. 권해효만 승자인듯. 멋있게 나와."
눈이부시게 그리움,40930,10,1579240860.0,"김재규열사와박흥주 대령 박선호 의전과장   너무 대단하십니다 .   역사를  바꾸고 싶었던  열망이  느껴집니다. 
영화보고  제5공화국을  봤습니다.   인물들이  다소  다른 캐릭터와 개성으로   연기를  했지만 .  역사는  팩트 !
마음 한켠에  밀려오는   아쉬움과  현시대의  암울함을  한탄하면서    그시대의  올바른 정치를 리더했던 분들께   머리숙여  명복을 빕니다. "
꽉이,151925,7,1691936940.0,아이들이 보면 좋은 영화.
다크베이더,132347,1,1631211360.0,"내 눈을 의심했다...
이 영화 진짜 강남1970감독 맞음?"
기억의그늘,53011,8,1595480940.0,부성이형 멎져요 언제나.
눈이부시게 그리움,70139,10,1577968680.0,공유의 액션과 차량 추격전 이  압권이였고 . 빠른 스토리전개가  일품이였다  . 의외로  관객수가  적어서  아쉽다 
나는 단호하게 반대한다,10089,1,1693459620.0,"뮤지컬 영화라서 싫지만, 삽입곡들은 좋다."
꽉이,167244,9,1691923380.0,액션 good.
다크베이더,52842,10,1629146760.0,"장르는 공포 
내용은 코믹...
연기는 일부러 B급감성
모든게 완벽한 한국형 공포 영화
이영화를 끝까지 관람한 나 칭찬해...
난 댓글 알바일까 아닐까...?"
기억의그늘,138425,9,1595398740.0,아바...야 야 딩동!
눈이부시게 그리움,38776,10,1577802240.0,"진한형제애 .  어머니의  힘겨운삶과 자식을  사랑하는 애틋함이  고스란히  담겨있어  눈물납니다.  
원빈. 신하균의  눈물나는  연기 와  조진웅의   모자란연기에  감탄을 했고   따뜻한영화입니다 ."
나는 단호하게 반대한다,49193,1,1693459560.0,유치하고 노잼이다. 역시나 춤 추는 장면이 너무 많다.
꽉이,163878,6,1691742180.0,"첩자는 의외의 인물, 코미디에
여러 메시지를 담음."
다크베이더,139670,2,1629142620.0,"이쯤되면 연상호의 부산행은 진짜 얻어걸린거라고 봐야겠다.
이영화보면 방법당한다.
방법당하기 싫으면 시청을 자제하시길...
이 드라마틱한 소재로 이런 연출이라니...
배우들이 연기를 안하는건지
아니면 입금된 금액만큼만 연기하기로 한건지 
아니면 감독이 영화 찍다가 더워서 대충 오케이를 한건지 
전체적으로 배우들의 연기가 전부 형편 없다.
그나마 감독이 이설이라는 배우를 찾아낸 안목 하나때문에 빵점을 면하고 2점을 준다.
이설이라는 배우는 훗날 우리나라의 여성액션 대배우가 될 듯하다.
액션장면에서 캡틴마블처럼 아줌마 달리기를 하지않고 시원하게 달려서 장면이 아주 잘 산다.
우리나라에 블랙위도우 같은 액션첩보물이 나온다면 여주인공은 무조건 이설로 가야하겠다.
이설이라는 배우는 극중에서 마지막에 죽은 여인"
기억의그늘,135754,8,1595150160.0,슬프네...
눈이부시게 그리움,10016,10,1577089320.0,"꼬마 맥컬리컬킨  매년  크리스마스때 봐도  질리지않네 
용감하고 똑똑하고  나어릴적엔 왜그리  순진하고 착해빠졌는지 "
나는 단호하게 반대한다,123225,4,1693459380.0,초반의 강습장면이나 총격전 장면들은 좋았다. 차차리 그냥 평범한 전쟁작전 영화였다면 더 좋았겠다.
꽉이,94146,2,1691673840.0,so so
다크베이더,137317,1,1615489380.0,"죄송한데 이영화 도데체 어느 포인트에서 감동을 하라는 거죠?
진짜 모르겠어서 그래요 알려주세요 제발...
그래미는 외국어 영화상은 왜 준거지?
정말 미나리로 감동 받고 싶으면
이 미나리말고 다른 미나리 추천드릴께요
미나리로 대박 눈물뽑은 헬로 고스트가 훨 낫음...
헬로고스트 미나리가 백번 감동 줌...
미나리신드롬은 마치 동화 벌거벗은 임금님 같다
기생충이 아카데미 올라왔으니 금년에도 한국꺼 뭐 없나?
어 미나리? 어라 미국 자본이야? 오 한류랑 미국 자본의 콜라보영화 
이거 이슈 되겠는데?
그래서 매스컴에서 연신 띄워서 환상을 현실로 만들어준 영화
재미없는데 일단 이슈는 되었으니 상은 줘야겠고...
그렇게 상탔다니까 아 재미있는거야라고 
스스로 셀프최면 거는거지...
마치 벌거벗은 임금님처럼"
기억의그늘,132490,2,1593915900.0,재미실격
눈이부시게 그리움,117910,10,1576430760.0,사생활을 공유하는 게임이  비현실적이지만   서로  다투는  눈빛과 말투에서  잘못된게임이  진행되고  개인핸드폰 속에서   비밀들이  드러난다.   착한척 .고상한척 . 연기의 연속이라는  생각이 들어  씁쓸했다.   
나는 단호하게 반대한다,120451,1,1693459140.0,액션씬이 너무 잔인해서 눈쌀 찌푸려진다.
꽉이,70404,2,1691654340.0,"연기력 논란이 일어날만 하네요.
국어책 읽는 수준이라서 실소만..."
다크베이더,36705,9,1615321080.0,"케이트 허드슨 최고의 리즈시절 로멘틱코메디입니다.
케이트 허드슨이 울면서 독백할때가 이영화의 최고의 장면이지 싶네요.
달달한 로멘틱 코메디를 즐기고 싶다면 강추
별점테러 1점단건 이해 할 수 없는 처사에요
평점에 속지말고 로멘틱 코메디 좋아하시는 분은 
놓치지 마시고 반드시 보시길 바랍니다."
기억의그늘,11104,9,1593867780.0,돌아가고싶다..ㅠㅠ
나는 단호하게 반대한다,111569,4,1693459080.0,소재가 허비되었다.
눈이부시게 그리움,50201,9,1576179420.0,제목에서  풍기는  어두운 분위기 속에서  긴장감이 더해가고   인물들의  범상치 않은  대사속에서   전개되는  배신과 음모. 그리고.살인    음침한 바위틈에서  이끼처럼  숨죽이고   살아야하는지  ...  
꽉이,168706,1,1691624340.0,곤지암은 참 잘 만든 영화다. 습작용 영화인가?
다크베이더,108037,10,1613670060.0,"송강호 뿐아니라 조연들의 연기가 눈부시다.
중간중간 나오는 음악마저 영화에 녹아든다.
음악감독 칭찬해~~
이 감독은 진정 이야기를 화면에 풀줄 아는 감독이다.
이런 미장센 왠지 모르게 좋다....
미술감독 칭찬해~~
평점 테러중인 보수댓글 알바들의 평가에 속지 마시길 바랍니다. 
송강호의 메쏘드 연기를 즐기신다면 강추
한국판 대부라고나 할까요?
느와르의 모든 요소가 기승전결로 잘 치닫는다.
내부자들에서도 느꼈지만 진짜 느와르를 아는 감독이다."
기억의그늘,83342,6,1593340680.0,평점이 너무 높다
나는 단호하게 반대한다,108633,4,1693458960.0,홍콩영화 같은 스타일리시한 장면들만 나열된 느낌이다.
눈이부시게 그리움,2147,10,1575472380.0,"미션임파서블   너무 재밌게 봤다 . 이런장르 이런  범죄수사 스릴러 ㆍ긴장감이  넘치는   굿굿
이때가  군대있을때다   "
꽉이,126641,2,1691582580.0,최근 영화라고 하기에는 모든게 올드하다.
